DATE_TIME,DC_POWER_SUM,AC_POWER_SUM,DAILY_YIELD_AVG,AMBIENT_TEMPERATURE,MODULE_TEMPERATURE,IRRADIATION
2020-05-15 12:30:00,197884.50001,19341.707142,3143.775974045455,32.147684733333335,52.35325513333333,0.6492476293333334
2020-05-15 12:45:00,209419.238093,20470.8976196,3358.145292227273,32.39142040000001,50.631239933333326,0.761243312
2020-05-15 13:00:00,129842.357143,12721.8767857,3543.696428545454,32.622796071428574,49.610767714285714,0.4160351014285714
2020-05-15 13:15:00,149740.553574,14665.9857143,3704.172889636364,32.49706446666666,47.01116133333333,0.489243946
2020-05-15 13:30:00,175573.464286,17185.6589285,3884.042207818182,32.52462140000001,46.66986293333333,0.574561224
2020-05-15 13:45:00,170970.589284,16736.7428575,4073.566558545455,32.67847086666667,47.516884133333335,0.560985624
2020-05-15 14:00:00,222438.714294,21747.0660709,4288.7199675,33.763185400000005,49.80390433333333,0.7350834633333333
2020-05-15 14:15:00,259813.28571999999,25352.546429,4557.521103954546,34.13076993333335,55.030613,0.8936614913333333
2020-05-15 14:30:00,142901.932142,13989.1960714,4802.250324636364,34.08138426666667,54.51913673333334,0.466788824
2020-05-15 14:45:00,160715.529762,15723.0553573,4952.359036818182,33.69572221428571,47.618194642857134,0.5421384957142857
2020-05-15 15:00:00,128604.375,12603.7660715,5120.801136363636,33.89057606666666,46.02908119999999,0.3988885433333333
2020-05-15 15:15:00,143255.142856,14031.0267857,5272.090909045455,34.043744000000004,44.28609193333333,0.4472921486666666
2020-05-15 15:30:00,166946.32143,16342.9196427,5445.205627727272,34.40285233333333,46.7442812,0.5651963973333332
2020-05-15 15:45:00,107547.160714,10543.7660713,5584.471861454545,34.430942666666674,43.9206158,0.3462306933333333
2020-05-15 16:00:00,109120.678571,10704.0232143,5722.171266272728,34.38115033333334,43.332853333333325,0.3581823699999999
2020-05-15 16:15:00,99493.017857,9763.4464286,5827.660714272727,34.12625693333333,41.007431933333336,0.3288961193333332
2020-05-15 16:30:00,104079.607143,10210.6642856,5946.182629818182,34.35660993333333,41.28059066666666,0.344954196
2020-05-15 16:45:00,77777.196429,7643.7595239,6048.143939409091,33.86159653333333,39.419075933333325,0.260346758
2020-05-15 17:00:00,49913.767857,4894.9928571,6119.1290583636355,33.443313571428575,36.82670364285714,0.1668127414285714
2020-05-15 17:15:00,49718.660716,4875.0053572,6175.422889636364,33.30025473333334,35.852207400000005,0.1738986373333333
2020-05-15 17:30:00,26248.833333,2558.0166667,6211.215909090909,33.03212220000001,34.3384004,0.08716189
2020-05-15 17:45:00,11391.25,1102.00535715,6232.811688318182,32.311871133333334,31.54853933333333,0.0384030336
2020-05-15 18:00:00,6505.0,628.37678572,6243.202110409091,31.13241364285714,30.225331,0.0225449364285714
2020-05-16 06:15:00,7475.3392856,722.4499999999999,4.124188311636363,21.860400400000003,20.4303872,0.0236337368666666
2020-05-16 06:30:00,15531.4285715,1505.28571429,16.56493506590909,21.985833666666664,21.195638,0.0495149681333333
2020-05-16 06:45:00,24837.357141,2414.7017856,38.37012987045455,22.13967073333333,22.189410333333328,0.0792696434666666
2020-05-16 07:00:00,34152.964285,3337.7285714,70.65990259772728,22.45271393333333,23.1112346,0.1090379683333333
2020-05-16 07:15:00,43348.053572,4249.375,113.29383116818181,22.6524518,24.241701266666663,0.1381154516666666
2020-05-16 07:30:00,54443.982143,5338.8321429,167.0819805181818,22.97513853333333,25.668487533333334,0.1741175246666666
2020-05-16 07:45:00,75347.571428,7404.7499999,238.14529221363637,23.38855407142857,27.937476071428577,0.2436428057142857
2020-05-16 08:00:00,92338.64285799999,9070.4714286,332.4512987,23.8905234,30.79129613333333,0.2980529893333333
2020-05-16 08:15:00,105235.303573,10321.0410714,442.65584415000006,24.42785433333333,33.0092104,0.3386504113333334
2020-05-16 08:30:00,130559.589285,12793.2142858,571.870941559091,25.166898466666662,36.606188800000005,0.4275489526666667
2020-05-16 08:45:00,142487.017858,13958.0767856,726.39935065,25.757175666666665,38.892010733333336,0.4700814853333333
2020-05-16 09:00:00,140956.303572,13808.6267858,886.4431818136363,25.999422266666667,38.70590013333334,0.4611857686666666
2020-05-16 09:15:00,127605.142857,12505.0464286,1032.7207792454547,26.297007333333337,39.343784466666655,0.41958991
2020-05-16 09:30:00,129779.410713,12717.1303571,1176.6282467727272,26.59366866666667,39.879952333333335,0.420493884
2020-05-16 09:45:00,161148.232142,15778.1428572,1334.4488636818182,27.030969466666665,41.825665333333326,0.5405936786666665
2020-05-16 10:00:00,161620.160715,15823.0624999,1527.5592532272726,27.611354533333337,46.072651933333326,0.491453022
2020-05-16 10:15:00,156988.035715,15370.617857199999,1688.6972402727274,27.93121328571429,44.468571,0.4697288307142857
2020-05-16 10:30:00,206873.089291,20231.7249999,1896.8141233636363,28.2829874,48.962665,0.654436842
2020-05-16 10:45:00,183095.428571,17914.6571428,2115.0535714545454,28.78232633333333,50.154118,0.5955213746666665
2020-05-16 11:00:00,177344.375001,17355.6821429,2311.7199675454544,29.1554974,49.15606886666666,0.5752638966666666
2020-05-16 11:15:00,167348.357146,16382.2249999,2506.880681818182,29.3643758,48.12385466666667,0.5423748746666666
2020-05-16 11:30:00,157634.875001,15434.8267857,2689.764610409091,29.6892496,46.51825533333333,0.4934305533333333
2020-05-16 11:45:00,194969.017857,19073.228571300002,2875.715097409091,29.8473918,47.0438902,0.62278731
2020-05-16 12:00:00,198417.839286,19409.3839285,3096.257305227273,30.089862066666665,50.091819333333326,0.6620043019999999
2020-05-16 12:15:00,164938.357143,16146.9214285,3306.363636409091,30.376898714285712,48.67528185714285,0.5404251285714285
2020-05-16 12:30:00,228677.553569,22351.071427900002,3518.646104,30.8864686,50.44957046666666,0.76711941
2020-05-16 12:45:00,245404.19643,23955.614285,3783.261363727273,31.2210448,54.23274553333334,0.8122406413333334
2020-05-16 13:00:00,191385.517857,18721.417857200002,4029.8725649545454,31.31397713333333,52.8518024,0.636164586
2020-05-16 13:15:00,233783.17858,22843.682144,4268.255681818182,31.66299653333333,52.0534832,0.7332435986666667
2020-05-16 13:30:00,185596.839283,18158.7285714,4500.233766227273,31.617256666666663,49.747872,0.5838647386666667
2020-05-16 13:45:00,155359.857143,15212.2035714,4686.034902590909,31.3661072,47.2997298,0.5023924839999999
2020-05-16 14:00:00,138304.017858,13548.9964284,4853.424513,31.423628733333334,46.57489593333333,0.435684946
2020-05-16 14:15:00,187844.482144,18380.15,5029.784902590909,31.98976833333333,47.82889013333333,0.5959771373333332
2020-05-16 14:30:00,163898.142858,16046.5160714,5236.1022728181815,32.24326421428572,48.35548621428571,0.5345009864285714
2020-05-16 14:45:00,160488.732143,15714.4446429,5413.642857136364,32.3501976,46.20359726666666,0.5149644066666667
2020-05-16 15:00:00,157761.053571,15448.5982142,5587.6185065,32.436879733333335,45.77020906666667,0.5036263826666665
2020-05-16 15:15:00,130584.214286,12795.3446429,5752.643668818182,32.52414946666667,45.840537533333325,0.419735824
2020-05-16 15:30:00,111366.892859,10918.8928573,5885.983766227273,32.328025399999994,43.170092666666655,0.349962358
2020-05-16 15:45:00,84875.464285,8340.4500001,5994.359577909091,32.103391466666665,39.814438866666656,0.261408532
2020-05-16 16:00:00,74288.82143,7303.142857,6082.580357181819,32.029101733333334,37.712012,0.2276812526666666
2020-05-16 16:15:00,62692.464284,6150.5053572,6158.726461045455,31.9597596,36.301157466666666,0.191869824
2020-05-16 16:30:00,57192.375001,5608.7553573,6226.525162363637,31.90710457142857,35.77269607142857,0.1755969835714285
2020-05-16 16:45:00,48707.750001,4775.5607142,6285.038149227273,31.88745533333333,34.781236066666665,0.150128168
2020-05-16 17:00:00,43256.571428,4240.2982144,6337.012987,31.747082466666665,33.73915806666666,0.1337432077333333
2020-05-16 17:15:00,35250.160716,3448.0714285,6380.866883090909,31.540801866666666,32.74589640000001,0.109053603
2020-05-16 17:30:00,25881.785715,2516.7553571,6415.098214318182,31.300166866666668,31.599767866666667,0.0795873111333333
2020-05-16 17:45:00,16533.9107144,1603.10178571,6438.645292227273,31.0485982,30.124161733333327,0.0504507636666666
2020-05-16 18:00:00,8626.3392856,833.82857144,6452.475649318181,30.311684133333333,28.36227433333333,0.0262128633333333
2020-05-17 06:15:00,2686.3214286,259.15714286,1.0974025974545454,22.79481626666667,21.689546733333334,0.0123497075333333
2020-05-17 06:30:00,9962.3571428,963.41428573,7.540584415500001,22.685673066666663,21.89033826666667,0.0341808814
2020-05-17 06:45:00,19398.2142856,1883.04464287,22.913961038636362,22.94856573333333,22.59763193333333,0.0679046076
2020-05-17 07:00:00,31089.035716,3034.2642858,50.76623376636364,23.29249893333333,23.8324564,0.1069960559333333
2020-05-17 07:15:00,54007.767857,5296.4375,97.92045454363637,23.61099233333333,25.83404733333333,0.1964333966666666
2020-05-17 07:30:00,62683.946427999996,6154.7196431,158.33360389545453,23.908458142857143,27.4991695,0.2219224921428571
2020-05-17 07:45:00,94392.714285,9265.5714285,246.11282466818182,24.331876666666663,30.97835493333333,0.3224647546666666
2020-05-17 08:00:00,111470.267857,10929.7982145,367.12824675,25.0617614,34.63271466666667,0.3787024119999999
2020-05-17 08:15:00,113588.17857,11135.2946429,490.6663961,25.646803733333336,37.81797673333334,0.3835502693333333
2020-05-17 08:30:00,123013.892857,12057.8107142,617.3206168818182,26.14622593333333,40.326182133333326,0.4169753466666666
2020-05-17 08:45:00,164801.160715,16134.9196428,775.6956168909092,27.030932600000003,44.45619293333334,0.561811632
2020-05-17 09:00:00,169528.375,16595.9624999,969.4439934999999,27.683191,48.176432,0.5760844593333334
2020-05-17 09:15:00,142848.482143,13991.1553571,1129.8652597272726,27.985940285714285,45.11740971428571,0.4417064292857143
2020-05-17 09:30:00,183590.821428,17965.3107143,1325.2564935,28.59910273333333,46.90497853333333,0.626964662
2020-05-17 09:45:00,227299.58929,22218.2303581,1547.1826298181818,29.23562,49.9406148,0.7723580713333332
2020-05-17 10:00:00,216354.160702,21149.9892858,1804.8384740000001,30.091312666666663,52.08946933333333,0.7535374446666667
2020-05-17 10:15:00,213328.357147,20861.5571429,2033.6306818181818,30.02618813333333,48.932501133333325,0.7175451686666666
2020-05-17 10:30:00,225160.44644,21990.9107148,2279.8904220909094,30.158901066666665,50.718400200000005,0.685881602
2020-05-17 10:45:00,252507.32143,24634.428573,2551.939935090909,31.06742553333333,55.4462772,0.8551090753333334
2020-05-17 11:00:00,243104.78571,23719.482142,2811.5738636363635,31.16485806666667,55.28936173333333,0.8123890526666666
2020-05-17 11:15:00,277243.94643,27034.6321414,3106.9074674999997,31.53113,60.208569533333325,0.997903636
2020-05-17 11:30:00,268838.82143,26224.062501,3418.5438311818184,32.317808071428566,63.145581571428565,0.97745754
2020-05-17 11:45:00,236420.660706,23074.4815471,3695.4558981818186,32.5278644,61.80199160000001,0.869908956
2020-05-17 12:00:00,179601.339283,17569.6803573,3911.6347403181817,32.495967666666665,56.101076266666674,0.635450962
2020-05-17 12:15:00,232526.089289,22708.0482142,4139.642857136364,32.98554906666667,55.0942282,0.7835893886666667
2020-05-17 12:30:00,183652.232143,17951.9339283,4373.861201318182,33.10833713333334,56.4158632,0.6696705126666667
2020-05-17 12:45:00,230469.857144,22497.8178564,4592.754058454546,33.64918780000001,56.556677533333335,0.8371243526666667
2020-05-17 13:00:00,129220.892857,12658.4035713,4820.159090909091,33.88692626666666,53.80755813333333,0.4224988753333333
2020-05-17 13:15:00,141976.303573,13890.5089286,4933.2857143636365,33.053440333333334,43.3909484,0.4517712339999999
2020-05-17 13:30:00,225256.089284,21993.3232134,5173.957792181818,33.727413,54.2896504,0.7428897426666667
2020-05-17 13:45:00,186896.553571,18266.875,5381.596590863636,34.05229864285714,52.027917142857135,0.6250849942857142
2020-05-17 14:00:00,195425.267851,19093.9589284,5624.824675318182,34.48483913333333,55.32990506666666,0.6977725753333333
2020-05-17 14:15:00,127088.571429,12450.1464286,5780.064123409091,34.304164533333335,47.853904533333335,0.4311784306666666
2020-05-17 14:30:00,87466.928572,8580.1267855,5905.830357181819,34.02411533333334,44.905969266666666,0.3150899026666667
2020-05-17 14:45:00,209780.767856,20508.2392859,6059.728896136364,34.147082733333335,47.63582766666666,0.6598271179999999
2020-05-17 15:00:00,203799.660711,19932.6107144,6307.818181818182,35.109771733333325,54.05481966666666,0.6836362013333332
2020-05-17 15:15:00,157427.55357,15414.2660713,6504.491071409091,35.25248613333334,49.98867166666666,0.5102416726666666
2020-05-17 15:30:00,174269.928572,17053.4535714,6694.6631492727265,34.98165257142857,49.41860521428572,0.5909004857142856
2020-05-17 15:45:00,92518.624999,9080.1107143,6832.725649227273,34.6127872,43.38971593333332,0.289312882
2020-05-17 16:00:00,140131.178571,13724.5607143,6970.577110409091,34.73750799999999,44.045326466666666,0.4533658826666666
2020-05-17 16:15:00,102908.54762,10094.6898811,7097.389880999999,31.03193885714285,39.526938357142846,0.3384331157142856
2020-05-17 16:30:00,93120.178572,9136.1446428,7205.170454499999,29.56562293333333,36.276623400000005,0.2913128866666666
2020-05-17 16:45:00,81902.267858,8045.3589286,7304.6444805,29.363769533333336,35.604502399999994,0.257869254
2020-05-17 17:00:00,44835.803573,4395.6089285,7374.358766181817,28.750748666666663,32.94330453333333,0.1410015502666666
2020-05-17 17:15:00,36720.339286,3597.6303569,7418.665584363636,28.2966472,30.6336732,0.1170341706666666
2020-05-17 17:30:00,30144.785715,2934.0232143,7456.080357181819,27.601739071428568,29.47836742857143,0.0945128417142857
2020-05-17 17:45:00,19238.3214285,1867.34285714,7484.377434999999,26.728900000000003,27.917517000000004,0.0617229363333333
2020-05-17 18:00:00,6983.2678571,674.78035714,7498.411525954545,26.354187066666668,26.4137554,0.0236255477666666
2020-05-17 18:15:00,2879.6964287,277.84821429,7503.528409045454,26.136122600000004,25.373767200000003,0.0103677880266666
2020-05-18 06:15:00,8430.1964286,814.88035716,5.514610389636363,21.431498266666665,20.859558,0.0283668289333333
2020-05-18 06:30:00,16432.3035713,1593.39999999,18.85146103909091,21.610323285714287,21.56044657142857,0.0539561357142857
2020-05-18 06:45:00,25202.517858,2450.3089287,42.18344155818182,21.672629800000003,22.11884373333333,0.0805502275333333
2020-05-18 07:00:00,37087.482142,3629.3196429,75.55194805227273,21.834507400000003,23.14069626666667,0.1175455726666666
2020-05-18 07:15:00,58659.571429,5754.5964286,128.41720778636363,22.19873053333333,25.319020466666665,0.187030046
2020-05-18 07:30:00,75916.124999,7457.6535716,207.59496753181818,22.696124266666665,28.3609558,0.2446230293333333
2020-05-18 07:45:00,39010.089286,3818.7375,270.9853896090909,23.109639466666664,29.0602518,0.119259876
2020-05-18 08:00:00,27942.714286000002,2718.2392857,306.6152597409091,23.232289466666664,26.9630168,0.0829558039333333
2020-05-18 08:15:00,30378.553571,2958.9553572,337.81331169090913,23.337219066666663,26.20634773333333,0.0897481783333333
2020-05-18 08:30:00,40084.678570000004,3928.7928572,377.11444805454545,23.50864866666667,26.8290996,0.1180922946666666
2020-05-18 08:45:00,42335.142856,4149.9160714,423.17857141818183,23.5459355,27.599182000000003,0.1246440646428571
2020-05-18 09:00:00,38993.053572,3821.5053571,470.00324675454544,23.7412598,27.860758533333332,0.1154349828
2020-05-18 09:15:00,37807.107143,3705.2410715,511.7280844045454,23.763322,27.507177666666667,0.1104082978666666
2020-05-18 09:30:00,32844.732142,3203.3714285,551.4902597409091,23.76201373333333,27.197131266666663,0.0963806904
2020-05-18 09:45:00,33617.946427,3284.105357,586.8287337681818,23.76213573333333,26.630550000000003,0.0992951618
2020-05-18 10:00:00,38515.714285,3775.05,627.3928571454545,23.8746256,26.81340946666667,0.112813087
2020-05-18 10:15:00,48692.642857,4774.0821429,674.2435065,23.838385,27.240083733333336,0.1422467350666666
2020-05-18 10:30:00,70514.946428,6927.0553572,739.7240259772727,24.006947666666665,28.83434853333333,0.20888875
2020-05-18 10:45:00,124139.857143,12167.5482142,845.0381493545455,24.324541357142856,32.964675928571424,0.374390925
2020-05-18 11:00:00,141221.107143,13834.6339287,999.0454544954545,24.86980793333333,37.53728039999999,0.4349046853333333
2020-05-18 11:15:00,156460.589286,15321.2107143,1161.7751624090909,25.1295838,39.552423133333335,0.4847505873333333
2020-05-18 11:30:00,114715.142857,11245.5267856,1315.1452921818181,25.289666666666665,38.92812506666666,0.3514650546666666
2020-05-18 11:45:00,136059.321432,13330.3035716,1450.525974,25.215167266666665,37.6112162,0.4148831933333333
2020-05-18 12:00:00,179929.214286,17608.1660714,1622.525974090909,25.70663053333333,41.3690166,0.5623129906666666
2020-05-18 12:15:00,188915.75,18485.182142999998,1836.0584414999998,26.310502066666665,46.148805933333335,0.6032151686666668
2020-05-18 12:30:00,186530.017856,18252.9999999,2039.482954590909,26.840596666666663,45.97044666666666,0.5932437233333331
2020-05-18 12:45:00,174851.910715,17113.6928571,2234.1939935454543,26.93235466666667,44.0610454,0.5511298453333334
2020-05-18 13:00:00,177364.875,17358.6875,2443.9439935,27.019004333333328,45.002500266666665,0.5673698246666667
2020-05-18 13:15:00,216198.017862,21126.5089285,2642.334415590909,27.123125214285714,43.86432764285714,0.7228268242857143
2020-05-18 13:30:00,249168.625,24320.0875,2911.2037337272727,27.371872999999997,49.5876018,0.8068469279999999
2020-05-18 13:45:00,283058.5,27601.919643,3213.292207818182,27.86127913333333,52.84501126666667,0.97148052
2020-05-18 14:00:00,211026.249994,20617.3910709,3504.8141234090913,28.367100066666666,53.9367392,0.7235532206666667
2020-05-18 14:15:00,109092.50000100001,10698.3214286,3664.1371753181816,27.717987066666662,42.515350533333326,0.344136892
2020-05-18 14:30:00,144934.160714,14196.6125,3807.9399351363636,27.390254733333336,39.45489506666667,0.453461884
2020-05-18 14:45:00,139421.55357,13657.8089286,3957.943181772727,27.21775093333333,38.819875,0.4386813753333332
2020-05-18 15:00:00,171790.375,16816.5267857,4140.956168818182,27.2929586,41.94669766666666,0.5478691779999999
2020-05-18 15:15:00,174604.571428,17090.8357142,4327.715909090909,27.22515273333333,42.82454406666666,0.555787044
2020-05-18 15:30:00,165630.178572,16215.6071431,4522.107954499999,27.56823728571429,43.82351471428571,0.52508064
2020-05-18 15:45:00,154637.589285,15143.7982143,4700.627435045454,27.814182533333334,43.054219466666666,0.496169466
2020-05-18 16:00:00,130217.464287,12760.117857,4856.741071363636,27.823516666666663,40.7451396,0.4127974533333334
2020-05-18 16:15:00,93451.303571,9176.6285715,4983.694805090909,27.479427066666663,37.63392773333333,0.299364092
2020-05-18 16:30:00,81507.714284,8010.3750001,5079.899350681819,27.230830933333333,34.6317082,0.2568065713333334
2020-05-18 16:45:00,63732.375,6254.0428572,5161.463474,27.048868933333328,32.782216333333324,0.1971915986666666
2020-05-18 17:00:00,48874.107142,4791.9446428,5223.592532409091,26.624064000000004,30.85439253333333,0.1492800746666666
2020-05-18 17:15:00,36544.785714,3576.0178571,5271.656655863637,26.434037266666667,29.21453033333333,0.1109690122
2020-05-18 17:30:00,25218.446428,2452.0303572,5306.098214318182,26.11982735714286,27.814555357142854,0.0775804512142857
2020-05-18 17:45:00,16172.4642856,1567.8125,5328.898538954545,25.6725036,26.492338066666665,0.0509663638
2020-05-18 18:00:00,9359.9285713,905.02142858,5343.042207772727,25.250388666666662,25.3468934,0.0307901562666666
2020-05-18 18:15:00,3645.0357143,351.88392856,5350.180194772727,24.9734254,24.41195066666667,0.0139073641466666
2020-05-19 06:30:00,3838.4821428,370.38928573,4.374188311681818,23.42726453333333,22.553234866666664,0.0126500733333333
2020-05-19 06:45:00,15942.5892857,1549.08214286,11.900162338181817,23.587766400000003,22.965578200000003,0.0467522423333333
2020-05-19 07:00:00,54146.571429,5310.1964286,50.57711039045455,24.034554,24.97640393333333,0.1720124636666667
2020-05-19 07:15:00,58187.821429,5708.1910715,115.65097402727274,24.505352933333327,27.033671066666663,0.1875066193333333
2020-05-19 07:30:00,58572.232143,5746.0714287,179.4529220818182,24.80741786666666,29.581636466666662,0.1886549799999999
2020-05-19 07:45:00,71962.410715,7064.1178571,251.04058441363634,25.04675513333333,31.106146266666663,0.2351156386666667
2020-05-19 08:00:00,40769.553573,3992.2071428,319.1209415545455,25.179372266666665,30.782277533333332,0.1312115527333333
2020-05-19 08:15:00,59409.678571,5829.2017858,366.79788961363636,25.188796928571428,30.107465642857143,0.1940915442857143
2020-05-19 08:30:00,93036.732143,9133.0910714,460.44074675909087,25.61507166666667,33.972491733333335,0.2977888
2020-05-19 08:45:00,87568.196429,8597.3196429,555.6095779272728,25.79166053333333,34.815734666666664,0.2735150473333333
2020-05-19 09:00:00,122603.035715,12015.6892857,668.0738636318182,26.1215332,36.85808506666665,0.386892012
2020-05-19 09:15:00,135656.124999,13291.0714284,807.2443181909092,26.495521866666664,39.636977133333325,0.4241181026666666
2020-05-19 09:30:00,183718.446428,17974.8910714,994.9107142363636,27.322759933333337,45.7407144,0.6465474886666664
2020-05-19 09:45:00,153898.964285,15068.7267858,1184.7694805,27.51964326666667,46.130108666666665,0.5261106153333333
2020-05-19 10:00:00,142343.071429,13941.1571428,1341.6444805454546,27.60525313333333,43.148862666666666,0.4921659633333334
2020-05-19 10:15:00,172335.232143,16859.5285713,1519.301948090909,27.712921,43.051186571428566,0.5924935807142857
2020-05-19 10:30:00,153579.035714,15028.3714286,1714.965909090909,27.89099326666667,44.39553446666666,0.5110362213333333
2020-05-19 10:45:00,183547.839287,17947.2732144,1895.5227272272728,27.81567373333333,43.86323240000001,0.601559176
2020-05-19 11:00:00,227860.053575,22248.7232138,2121.792207818182,28.1994974,48.014198666666665,0.813000858
2020-05-19 11:15:00,158922.482143,15549.0285715,2350.8060065,28.478570533333333,47.685272,0.4994732739999999
2020-05-19 11:30:00,89116.25000100001,8755.2333332,2446.7575756818183,28.08173375,40.725124125,0.283390025
2020-05-19 12:30:00,216902.333333,21206.9666666,3501.568181818182,29.644663666666663,49.07784,0.73832813
2020-05-19 12:45:00,252043.0,24603.55,3693.4545454545455,29.9514374,51.408309800000005,0.835832152
2020-05-19 13:00:00,215824.428591,21094.757143,3912.0844156363632,30.105845400000003,51.84774173333333,0.7019433013333334
2020-05-19 13:15:00,169603.5,16601.5,4138.039772727273,29.9082072,49.460659,0.5473548466666667
2020-05-19 13:30:00,167582.142857,16405.4285715,4314.519480545455,29.60315553333333,44.5125144,0.5306936493333334
2020-05-19 13:45:00,221511.5,21658.1375,4538.846590909091,29.98547573333333,48.13686326666668,0.7212584940000001
2020-05-19 14:00:00,198758.142857,19443.3142856,4773.454545500001,29.9116638,49.188905600000005,0.6448023653333332
2020-05-19 14:15:00,209733.625,20507.975,5003.460227272727,30.111476357142852,49.456279,0.6824211164285713
2020-05-19 14:30:00,223393.142847,21840.585713599998,5242.837662272727,30.299320466666668,50.359466600000005,0.730578768
2020-05-19 14:45:00,212843.553571,20814.4464286,5485.235389636364,30.368632,50.099892,0.702796554
2020-05-19 15:00:00,162192.964287,15879.0696429,5700.711039,30.22064013333333,46.65866706666667,0.5274703919999999
2020-05-19 15:15:00,133047.053571,13037.4642857,5867.836039000001,30.035451333333327,43.3170714,0.4324710653333333
2020-05-19 15:30:00,143420.875002,14049.475,6011.3189935909095,29.785141866666667,40.8995442,0.4500676046666667
2020-05-19 15:45:00,119640.107141,11728.3875,6159.602272772728,29.76168613333333,40.82955953333333,0.3798659046666666
2020-05-19 16:00:00,143051.910714,14013.2428571,6302.62905840909,29.7693278,40.701816533333336,0.4615756146666666
2020-05-19 16:15:00,116418.553571,11412.9875,6452.297889545454,29.911296071428573,41.1940265,0.3904150371428571
2020-05-19 16:30:00,82900.875,8135.7125,6556.736111111111,29.6577312,39.18270073333333,0.3286678413333333
2020-05-19 16:45:00,66968.428569,6581.6857144,6660.7380952777785,29.373718266666668,36.96112066666667,0.2639367406666666
2020-05-19 17:00:00,48030.75,4713.3875,6739.861111111111,29.096531133333336,34.4538818,0.1892608939999999
2020-05-19 17:15:00,32798.142858,3214.2571428,6794.277777722223,28.59915553333333,31.82115473333333,0.1278067490666667
2020-05-19 17:30:00,22507.625,2189.35,6831.541666666667,28.11065073333333,29.98121346666667,0.08722808
2020-05-19 17:45:00,9634.7142855,933.45714289,6855.277777833334,27.6489196,28.5470478,0.0377508244
2020-05-20 06:15:00,9490.5535713,917.8625,6.741071428545454,21.70994886666666,19.537300666666667,0.0321055547333333
2020-05-20 06:30:00,15588.8035714,1510.38571428,20.44237012959091,21.996521066666663,20.094380866666672,0.0510381027333333
2020-05-20 06:45:00,21262.357143,2065.5535715,40.43425324681818,22.1559958,20.62310193333333,0.0713916354666666
2020-05-20 07:00:00,35721.500003,3492.794643,70.54058441545455,22.4990804,21.7430604,0.1320388563333333
2020-05-20 07:15:00,55237.607143,5417.4321428,121.39610389545454,22.93633213333333,23.896433466666668,0.1989128933333333
